Source,Target
271452,567228
271452,776378
271452,546344
271452,457522
271452,716612
271452,108514
271452,604000
271452,606096
271452,309907
271452,565511
271452,40309
271452,304344
271452,211534
271452,195919
271452,405164
271452,426203
271452,203577
271452,407880
271452,655448
271452,86307
271452,798236
271452,734785
271452,221316
271452,168087
271452,838135
271452,480744
271452,997377
271452,791422
271452,108239
271452,688631
271452,634027
271452,995316
271452,159886
271452,680243
271452,444318
271452,385254
271452,218080
271452,171812
271452,455533
271452,465698
271452,445127
271452,296490
271452,130004
271452,358487
271452,363822
271452,547275
271452,350356
271452,580541
271452,297422
271452,894713
271452,598704
271452,133333
271452,605224
271452,360254
271452,80140
271452,854241
271452,833761
271452,735033
271452,140246
271452,151203
271452,886018
271452,962410
271452,544056
271452,692363
271452,286704
271452,352702
271452,829911
271452,258717
271452,77142
271452,143288
271452,406373
271452,434668
271452,163885
271452,822198
271452,555171
271452,407707
271452,614626
271452,735869
271452,677618
271452,950962
271452,239362
271452,339282
271452,480769
271452,40744
271452,681015
271452,338183
271452,961772
271452,25678
271452,221062
271452,162704
271452,220354
271452,387268
271452,223644
271452,102628
271452,55194
271452,896621
271452,886209
271452,379565
271452,995619
271452,869269
271452,782323
271452,583209
271452,17896
271452,45105
271452,210356
271452,187842
271452,684772
271452,830016
271452,822573
271452,168204
271452,950003
271452,839720
271452,358288
271452,860021
271452,446990
271452,17126
271452,287244
271452,168319
271452,966801
271452,555857
271452,102609
271452,404908
271452,582137
271452,339453
271452,918922
271452,606164
271452,862660
271452,33619
271452,754402
271452,692566
271452,133733
271452,884098
271452,200019
271452,499381
271452,86759
271452,71888
271452,386703
271452,100283
271452,607351
271452,698881
271452,897957
271452,95089
271452,506652
271452,765242
271452,12058
271452,294618
271452,111635
271452,809608
271452,350486
271452,261569
271452,230772
271452,756099
271452,467145
271452,319670
271452,333519
271452,24484
271452,923817
271452,168308
271452,707549
271452,949057
271452,537251
271452,415224
271452,131806
271452,172506
271452,950791
271452,783657
271452,77174
271452,35970
271452,50997
271452,481191
271452,102792
271452,625089
271452,593324
271452,273822
271452,476278
271452,499985
271452,339588
271452,913194
735011,567575
735011,131472
735011,808997
735011,637293
735011,580510
735011,436879
735011,689637
735011,173152
735011,859079
735011,50032
735011,574278
735011,930147
735011,656643
735011,169760
735011,506088
735011,456648
735011,838517
735011,829838
735011,657760
735011,268255
735011,56942
735011,213134
735011,296719
735011,23044
735011,162093
735011,707420
735011,208065
735011,978168
735011,243399
735011,352561
735011,782703
735011,263318
735011,87645
735011,887867
735011,789498
735011,605917
735011,80786
735011,74932
735011,758884
735011,909475
735011,939077
735011,810607
735011,861764
735011,853702
735011,302156
735011,959630
735011,766437
735011,203015
735011,930228
735011,23408
735011,352365
735011,681076
735011,20303
735011,68448
735011,637414
735011,498862
735011,656975
735011,505111
735011,829616
735011,384093
735011,25122
735011,333208
735011,959574
735011,851293
735011,978131
735011,566252
735011,263713
735011,263448
735011,64599
735011,348307
735011,606962
735011,665719
735011,303067
735011,197957
735011,690883
735011,141346
735011,505797
735011,87299
735011,319860
735011,851853
735011,656573
735011,588717
735011,109799
735011,350278
735011,909169
735011,95116
735011,387581
735011,581084
735011,208511
735011,682104
735011,599051
735011,259320
735011,644654
735011,851804
735011,330162
735011,775840
735011,736308
735011,833627
735011,852314
735011,699384
735011,908476
735011,444481
735011,301378
735011,683981
735011,369562
735011,896666
735011,194910
735011,681324
735011,466836
735011,952557
735011,162240
735011,515033
735011,284100
735011,506825
735011,801150
735011,952959
735011,169228
735011,252601
735011,39957
735011,187096
735011,195509
735011,736138
735011,735815
735011,118752
735011,208706
735011,272734
735011,100849
735011,338814
735011,800948
735011,4692
735011,644851
735011,627761
735011,302222
735011,930317
735011,755521
735011,269177
735011,714008
735011,465327
735011,698672
735011,187136
735011,378318
735011,755556
735011,285211
735011,913592
735011,902111
735011,53414
735011,534602
735011,102588
735011,852650
735011,85636
735011,581720
735011,387358
735011,29937
735011,789237
735011,232352
735011,260800
735011,100883
735011,118804
735011,447769
735011,688840
735011,405952
735011,912284
735011,757276
735011,59067
735011,871439
735011,606738
735011,961024
735011,504419
735011,567228
735011,776378
735011,546344
735011,457522
735011,716612
735011,108514
735011,604000
735011,606096
735011,309907
735011,565511
735011,40309
735011,304344
735011,211534
735011,195919
735011,405164
735011,426203
735011,203577
735011,407880
735011,655448
735011,86307
735011,798236
735011,734785
735011,221316
735011,168087
735011,838135
735011,480744
735011,997377
735011,791422
735011,108239
735011,688631
735011,634027
735011,995316
735011,159886
735011,680243
735011,444318
735011,385254
735011,218080
735011,171812
735011,455533
735011,465698
735011,445127
735011,296490
735011,130004
735011,358487
735011,363822
735011,547275
735011,350356
735011,580541
735011,297422
735011,894713
735011,598704
735011,133333
735011,605224
735011,360254
735011,80140
735011,854241
735011,833761
735011,735033
735011,140246
735011,151203
735011,886018
735011,962410
735011,544056
735011,692363
735011,286704
735011,352702
735011,829911
735011,258717
735011,77142
735011,143288
735011,406373
735011,434668
735011,163885
735011,822198
735011,555171
735011,407707
735011,614626
735011,735869
735011,677618
735011,950962
735011,239362
735011,339282
735011,480769
735011,40744
735011,681015
735011,338183
735011,961772
735011,25678
735011,221062
735011,162704
735011,220354
735011,387268
735011,223644
735011,102628
735011,55194
735011,896621
735011,886209
735011,379565
735011,995619
735011,869269
735011,782323
735011,583209
735011,17896
735011,45105
735011,210356
735011,187842
735011,684772
735011,830016
735011,822573
735011,168204
735011,950003
735011,839720
735011,358288
735011,860021
735011,446990
735011,17126
735011,287244
735011,168319
735011,966801
735011,555857
735011,102609
735011,404908
735011,582137
735011,339453
735011,918922
735011,606164
735011,862660
735011,33619
735011,754402
735011,692566
735011,133733
735011,884098
735011,200019
735011,499381
735011,86759
735011,71888
735011,386703
735011,100283
735011,607351
735011,698881
735011,897957
735011,95089
735011,506652
735011,765242
735011,12058
735011,294618
735011,111635
735011,809608
735011,350486
735011,261569
735011,230772
735011,756099
735011,467145
735011,319670
735011,333519
735011,24484
735011,923817
735011,168308
735011,707549
735011,949057
735011,537251
735011,415224
735011,131806
735011,172506
735011,950791
735011,783657
735011,77174
735011,35970
735011,50997
735011,481191
735011,102792
735011,625089
735011,593324
735011,273822
735011,476278
735011,499985
735011,339588
735011,913194
567575,131472
567575,808997
567575,637293
567575,580510
567575,436879
567575,689637
567575,173152
567575,859079
567575,50032
567575,574278
567575,930147
567575,656643
567575,169760
567575,506088
567575,456648
567575,838517
567575,829838
567575,657760
567575,268255
567575,56942
567575,213134
567575,296719
567575,23044
567575,162093
567575,707420
567575,208065
567575,978168
567575,243399
567575,352561
567575,782703
567575,263318
567575,87645
567575,887867
567575,789498
567575,605917
567575,80786
567575,74932
567575,758884
567575,909475
567575,939077
567575,810607
567575,861764
567575,853702
567575,302156
567575,959630
567575,766437
567575,203015
567575,930228
567575,23408
567575,352365
567575,681076
567575,20303
567575,68448
567575,637414
567575,498862
567575,656975
567575,505111
567575,829616
567575,384093
567575,25122
567575,333208
567575,959574
567575,851293
567575,978131
567575,566252
567575,263713
567575,263448
567575,64599
567575,348307
567575,606962
567575,665719
567575,303067
567575,197957
567575,690883
567575,141346
567575,505797
567575,87299
567575,319860
567575,851853
567575,656573
567575,588717
567575,109799
567575,350278
567575,909169
567575,95116
567575,387581
567575,581084
567575,208511
567575,682104
567575,599051
567575,259320
567575,644654
567575,851804
567575,330162
567575,775840
567575,736308
567575,833627
567575,852314
567575,699384
567575,908476
567575,444481
567575,301378
567575,683981
567575,369562
567575,896666
567575,194910
567575,681324
567575,466836
567575,952557
567575,162240
567575,515033
567575,284100
567575,506825
567575,801150
567575,952959
567575,169228
567575,252601
567575,39957
567575,187096
567575,195509
567575,736138
567575,735815
567575,118752
567575,208706
567575,272734
567575,100849
567575,338814
567575,800948
567575,4692
567575,644851
567575,627761
567575,302222
567575,930317
567575,755521
567575,269177
567575,714008
567575,465327
567575,698672
567575,187136
567575,378318
567575,755556
567575,285211
567575,913592
567575,902111
567575,53414
567575,534602
567575,102588
567575,852650
567575,85636
567575,581720
567575,387358
567575,29937
567575,789237
567575,232352
567575,260800
567575,100883
567575,118804
567575,447769
567575,688840
567575,405952
567575,912284
567575,757276
567575,59067
567575,871439
567575,606738
567575,961024
567575,504419
