Id,Label,Artist
spotify:track:2mXsZsJBThTaJXbNcg5QD4,Mama's Broken Heart,Miranda Lambert
spotify:track:4esOae7i4rqTbAu9o5Pxco,Girl On Fire,Alicia Keys
spotify:track:1zCi4cVFqe6ja16MeGZKRN,Poetic Justice,Kendrick Lamar
spotify:track:6s9ICeczYOfbHHIaSMq9jd,Get Your Shine On,Florida Georgia Line
spotify:track:7bJUkF96TYazaRp8ZH3Ars,Alive,Krewella
spotify:track:2YCQff1CDLnQ4dzjAfE1VG,I Drive Your Truck,Lee Brice
spotify:track:7FOJvA3PxiIU0DN3JjQ7jT,Power Trip,J. Cole
spotify:track:6LyE8gxq8Hq7AGeOvLbGMv,Pirate Flag,Kenny Chesney
spotify:track:7EIbjRAv9K5ccoH4XivnTk,Somebody's Heartbreak,Hunter Hayes
spotify:track:0pgeVJrdNok4KhbiM58ayZ,All Gold Everything,Trinidad James
spotify:track:4wFUdSCer8bdQsrp1M90sa,Highway Don't Care,Tim McGraw
spotify:track:703KxRua8b81baRowcnzRP,Next To Me,Emeli Sandé
spotify:track:4Qsr4dIzcsuhkMSOmyZrJD,R.I.P.,Jeezy
spotify:track:4DQHskgY5OOkwn9xavjv1g,#thatPOWER,will.i.am
spotify:track:5mFYtqhN4T2D9IPSaZnVDw,Two Black Cadillacs,Carrie Underwood
spotify:track:0AkQbXGN4KG34TS7xLrM68,Kiss You,One Direction
spotify:track:3C6WblKJq7rpsPsIafytEV,1994,Jason Aldean
spotify:track:6J5sxraPPZ4b0CVOGAgpXj,I'm Different,2 Chainz
spotify:track:19PJ75UGKjpBo0muDNyxPW,Give It All We Got Tonight,George Strait
spotify:track:39FwE8edwuyiaa4PrGBkP7,Boys 'Round Here (feat. Pistol Annies & Friends),Blake Shelton
spotify:track:3fLBmhcgWkPI47LfVQ8paB,Love and War,Tamar Braxton
spotify:track:1hWYT0w2R0J19rlVkiez7X,Battle Scars,Lupe Fiasco
spotify:track:3aHkbJXFYpPrup2K8wvDOV,We Still In This Bitch (feat. T.I. and Juicy J),B.o.B
spotify:track:7KyEgCM3EdWPYi5WHuhc1y,Neva End,Future
spotify:track:3LPZpcPVseTmaS8DRcvkXN,C'Mon,Kesha
spotify:track:4KhanrenBxgyXYkFCArMyd,Kisses Down Low,Kelly Rowland
spotify:track:3Cl6kNeWUoZ4oBYXPGAa1x,Ratchet Girl Anthem,Emmanuel & Phillip Hudson
spotify:track:5ML9t3cfvJuDTeOLcOH2Bl,Show Out,Juicy J
spotify:track:01uqI4H13Gsd8Lyl1EYd8H,Same Love - feat. Mary Lambert,Macklemore & Ryan Lewis
spotify:track:2rzBvHM9h36Tpdj7Jdajka,Wild for the Night,A$AP Rocky
spotify:track:2dOTkLZFbpNXrhc24CnTFd,Titanium (feat. Sia) - feat. Sia,David Guetta
spotify:track:5d4Q9bLZWtsL90vvSh8UWr,Slut Like You,P!nk
spotify:track:1cK4JEQqeIc6nQONq7hyYZ,Don't Judge Me,Chris Brown
spotify:track:1z0STaaFIkMmXMzVh3ZQxG,The Freshmen,Jake Bruene
spotify:track:2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,Lana Del Rey
spotify:track:60wwxj6Dd9NJlirf84wr2c,Clarity,Zedd
spotify:track:0DBIL8arX0Zo6eAuxNIpik,Bump n' Grind,R. Kelly
spotify:track:5oVlbbiKGdGeZkWCFy0mqk,No New Friends,DJ Khaled
spotify:track:5AcTuYSmbmcZA8kiLE4bAR,Gasoline,Britney Spears
spotify:track:2a6hyCvJXQB5DjFnzHHJua,Crown On The Ground,Sleigh Bells
spotify:track:6iBaw0T7b3pTmMH1eMrul0,Bad Girls,M.I.A.
spotify:track:036GQb6SETOJJG8BxJTNxc,Chloe (You're the One I Want),Emblem3
spotify:track:77ZdAoTHYoF6Umo76HFD4m,The Fighter - feat. Ryan Tedder,Gym Class Heroes
spotify:track:1EW5E4ZXhoQTUBV7gjttJL,Wild Heart,Sabi
spotify:track:6yr8GiTHWvFfi4o6Q5ebdT,'Till I Collapse,Eminem
spotify:track:1ZHYJ2Wwgxes4m8Ba88PeK,Monster,Kanye West
spotify:track:39SQnz9u6zd91nZdaPmmJK,Push It,Rick Ross
spotify:track:1fLibtVj3MrNTwRZq5yUOs,Let's Go (feat. Big D & Twista) - explicit album version,Trick Daddy
spotify:track:6A6am7JK6SNzIKOGlU53sw,Ayo Technology,50 Cent
spotify:track:3CpoeW0cZSDzIRv5z34F87,Sing For The Moment,Eminem
spotify:track:7w9bgPAmPTtrkt2v16QWvQ,Lose Yourself - Soundtrack Version,Eminem
spotify:track:23wfXwnsPZYe5A1xXRHb3J,The Way I Am,Eminem
spotify:track:2KpCpk6HjXXLb7nnXoXA5O,Ni**as In Paris,JAY Z
spotify:track:1Kqp9djNwTIhCsMOeRxrYu,99 Problems,JAY Z
spotify:track:4KmRzNGat7NaXY4mumK04d,Fireball - Original,DEV
spotify:track:4dWjQ3wEfW6KPaaxCoaPH4,Backseat - feat. The Cataracs & Dev,New Boyz
spotify:track:44AtutBMMWw14r9CkZ0wna,Elevator (feat. Timbaland) - Feat. Timbaland Album Version,Flo Rida
spotify:track:7itbyVJ0PoJ6dftLZPo7LD,Sweat (David Guetta & Afrojack) [Dubstep Remix],Snoop Dogg
spotify:track:4DEmKidTANibjgv2XLVk2L,Carry Out (Featuring Justin Timberlake),Timbaland
spotify:track:36ux3YuUsGTWPT8fXclS45,E.T. - feat. Kanye West,Katy Perry
spotify:track:2gZUPNdnz5Y45eiGxpHGSc,POWER,Kanye West
spotify:track:6C7RJEIUDqKkJRZVWdkfkH,Stronger,Kanye West
spotify:track:4UXIUeistNzMseqDtgWA6d,DLZ,TV On The Radio
spotify:track:5uHYcK0nbEYgRaFTY5BqnP,Magic (feat. Rivers Cuomo),B.o.B
spotify:track:2Kbxfq8wkjMCno1QJe4yyw,Gotta Have It,JAY Z
spotify:track:7qOxZGQ5f7sOkNY4PU6x5d,Balanco Carioca,Mikael Mutti
spotify:track:7fuoqve1SOEBmhc2PoQTF0,Breathe - Explicit Album Version,Fabolous
spotify:track:3rbNV2GI8Vtd8byhUtXZID,Clique,JAY Z
spotify:track:3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,alt-J
spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood
spotify:track:3xdjjKMcMOFgo1eQrfbogM,Wagon Wheel,Darius Rucker
spotify:track:568CscoInCIcSE50XIpP3u,Cake,Toro y Moi
spotify:track:4OiruLbORHebLqEH90XzKI,Day One,Toro y Moi
spotify:track:1Ew4u5JjeMkur2mYLiVczw,Cola,Toro y Moi
spotify:track:5JLv62qFIS1DR3zGEcApRt,Wide Awake,Katy Perry
spotify:track:3kj21bGH2CrtMmoOpFvL34,You're So Last Summer,Taking Back Sunday
spotify:track:4yrM5BVyJzy5Ed4GPO6e8j,I Wanna Be Your Lover,Prince
spotify:track:0AWZRlmdLQ0OBU6WTTYSZE,All Of Me,Tanlines
spotify:track:1qjrYozGqc7upUgfN776lZ,Sara Smile,Daryl Hall & John Oates
spotify:track:4EUlszQIxlPwiHJ6e6j6Gy,Never Knew Love Like This Before,Stephanie Mills
spotify:track:5AO9qDWvB56MkPDlAEZkKM,Freak Like Me,Santigold
spotify:track:15zUlY0ELQ9fTbmg0W01Qs,Warrior - Bonus Track,Kimbra
spotify:track:4dmCLAZbWYT0qtcG7GVMdb,L.E.S. Artistes,Santigold
spotify:track:5OPlYmWLWxNpQmteTvp4G8,Default,Django Django
spotify:track:6iBaw0T7b3pTmMH1eMrul0,Bad Girls,M.I.A.
spotify:track:7yQDLdub1VuUUwbpteUX7w,No Make-Up (Her Vice),Kendrick Lamar
spotify:track:0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove
spotify:track:25nzKGDiua1lE9Qo5V19GL,Young Blood,The Naked And Famous
spotify:track:44psOy0D0SP8rcIiUgKgBs,Tightrope,WALK THE MOON
spotify:track:2eQOMQkStoRUQyq6HGh1iG,San Francisco,The Mowgli's
spotify:track:52a6VcF23v5HB7KfDEmBHq,Carried Away,Passion Pit
spotify:track:5dKBaysNJtfpyNTRa5lqDb,A-Punk,Vampire Weekend
spotify:track:4Xv41B0BJRcMBJYpavNDfD,We Come Running,Youngblood Hawke
spotify:track:16cITuCC0GPy6Zq1eluYaj,Entertainment,Phoenix
spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,Radioactive,Imagine Dragons
spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya! - Radio Mix / Club Mix,OutKast
spotify:track:2sUaqlVlxOJtQRbXVGhZPx,My Girl,Willy Moon
spotify:track:2U8NXPTXZWG2O0ye2sYRiH,I Love It (feat. Charli XCX) - feat. Charli XCX [Original Version],Icona Pop
spotify:track:4iWuv4YvZZJZpx1D7QNLDy,Money,The Drums
spotify:track:4U0WD1WnWWAIYxXAu7ARxg,Woman,Rhye
spotify:track:7hsLKGEnoiNShdIGL6ws1f,Sail,AWOLNATION
spotify:track:6cdslY3YKjh7pImxFhSBVG,Settle Down,Kimbra
spotify:track:2AYEOC02WLhUiOoaig2SEH,Out Of My League,Fitz and The Tantrums
spotify:track:0pSX92SCM8uW0YmDHQYrwy,My Love Is All I Have,Charlie Wilson
spotify:track:1ngRlvNWqH985o6v6TQEwJ,I Love Lamp,RDGLDGRN
spotify:track:65lHwG8JFJs67PnOUhCYPq,Fire,The Pointer Sisters
spotify:track:4V9JDRqKjN8F2HWdlEDxvI,Harder To Breathe,Maroon 5
spotify:track:6ECp64rv50XVz93WvxXMGF,This Love,Maroon 5
spotify:track:4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,Maroon 5
spotify:track:5qII2n90lVdPDcgXEEVHNy,Sunday Morning,Maroon 5
spotify:track:7ySUcLPVX7KudhnmNcgY2D,S&M,Rihanna
spotify:track:6DkXLzBQT7cwXmTyzAB1DJ,What's My Name?,Rihanna
spotify:track:6M6lsQB4OhqL41eld29PeC,Love The Way You Lie (Part II),Rihanna
spotify:track:3AYcyxEACnmE6d96RPubID,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis
spotify:track:2U8NXPTXZWG2O0ye2sYRiH,I Love It (feat. Charli XCX) - feat. Charli XCX [Original Version],Icona Pop
spotify:track:4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake
spotify:track:0O45fw2L5vsWpdsOdXwNAR,SexyBack,Justin Timberlake
spotify:track:6LxSe8YmdPxy095Ux6znaQ,Headlines,Drake
spotify:track:124NFj84ppZ5pAxTuVQYCQ,Take Care,Drake
spotify:track:1D9XLqQp2YYiOxrr5KLb8K,Under Ground Kings,Drake
spotify:track:2FbGlEPAjNhWvrVvlentVq,Cameras / Good Ones Go Interlude - Medley,Drake
spotify:track:7jk7gqyEonmVVYahZN5zhW,Circus,Britney Spears
spotify:track:38iU2jg98IZZEIJPrP7aWD,Till the World Ends,Britney Spears
spotify:track:5cCAZS9VhLGEDV4NCfieeg,I Wanna Go,Britney Spears
spotify:track:38casNXY2G39SZRUjALtcY,How I Roll,Britney Spears
spotify:track:30pIRfkIrvI88LaXReJ6HJ,Up N' Down,Britney Spears
spotify:track:3VzJE6yGuj8fDExUh6TLnc,Candy Shop,50 Cent
spotify:track:06EL94D0TA27Ik0Ke5usbj,The Way,Ariana Grande
spotify:track:1D066zixBwqFYqBhKgdPzp,Fergalicious,Fergie
spotify:track:6RcQOut9fWL6FSqeIr5M1r,Hollaback Girl,Gwen Stefani
spotify:track:1GeECVH4Msg1zLm8DExkbH,Wind It Up,Gwen Stefani
spotify:track:2IpGdrWvIZipmaxo1YRxw5,Bottoms Up - feat. Nicki Minaj,Trey Songz
spotify:track:6lanRgr6wXibZr8KgzXxBl,A Thousand Years,Christina Perri
spotify:track:0lKsSpY9PpHFcg7bb37U7G,Up!,Shania Twain
spotify:track:2NRUU0gP1d8Yif8CpsCW8l,Faded,Tyga
spotify:track:0srwKuJPH8yBzzFUJMBQM2,Rack City,Tyga
spotify:track:55DuTmvSGwNQR4cBgqYuYL,Dope,Tyga
spotify:track:6A5NlmBCsCGbJ27jHQgKV5,Do You Remember,Jay Sean
spotify:track:46SFeuNs1K5D76D9vCwFuR,Shake It,Metro Station
spotify:track:7eM88DF4yL4hpNnB6oJLnD,Catch Me,Demi Lovato
spotify:track:7pYPpFhFyOwCjf4y7vdJqM,Just A Dream - Main,Nelly
spotify:track:4XRZbiVdsA5qv6f6qP70lS,Love Like Woe,The Ready Set
spotify:track:5tRifT4qX6gfmpEK2pUv4h,Waking Up In Vegas,Katy Perry
spotify:track:235LXPXfi0SmOaS9TaCh3c,Teenage Dream,Katy Perry
spotify:track:1mXuMM6zjPgjL4asbBsgnt,Firework,Katy Perry
spotify:track:73WKf5dSl59yT5mrwDWuuH,Hummingbird Heartbeat,Katy Perry
spotify:track:3f7gYMirBEKuc57218BjOY,California Gurls - feat. Snoop Dogg,Katy Perry
spotify:track:664fvVG2C15AoBlbmpig3p,E.T. - Benny Benassi Radio Edit,Katy Perry
spotify:track:4MloswMM3eu7dHZ7MOzW3i,Do You Know? (The Ping Pong Song),Enrique Iglesias
spotify:track:35Vle8dEPRW22MGQsqj0vq,Tonight (I'm Fuckin' You),Enrique Iglesias
spotify:track:59FYUvlodY7NCZGHk7yJt1,Escape,Enrique Iglesias
spotify:track:0cZS0qVwDadhqzmrDd2QUe,Push,Enrique Iglesias
spotify:track:1VdZ0vKfR5jneCmWIUAMxK,The A Team,Ed Sheeran
spotify:track:53Pgsvu3qSYO2aXt5J2vcL,Lego House,Ed Sheeran
spotify:track:6UaRii9AH6Zss9xNMEQ2M9,Love The Way You Lie,Eminem
spotify:track:39afswHs17v53znQm1gDTY,Take A Bow - Main,Rihanna
spotify:track:5hlWtrnVUyAze5WkxF9P56,Rude Boy,Rihanna
spotify:track:6mjEABpi5cQ5gqFFOkR1Cc,Fly,Nicki Minaj
spotify:track:3CSYMXX2rtvODUKmvLxDra,Diamonds - Congorock Remix,Rihanna
spotify:track:30VrBsh1STRBoIrhQOAwzK,Disturbia,Rihanna
spotify:track:2Qnp6SB9N6xAGaW1PiQr3O,All Of The Above,Maino featuring T-Pain
spotify:track:3bfqkspKABT4pPicm6wC9F,Ass Back Home (feat. Neon Hitch) - feat. Neon Hitch,Gym Class Heroes
spotify:track:3TlFNLjRnslvF7Y5iS34ZA,Pass The Dutch,Young Money
spotify:track:3iL2l5gUqyPS6vDwJFgJTR,BedRock,Young Money
spotify:track:47hs3xNT3iOGvgmC4eXBAi,Coming Home,Diddy - Dirty Money
spotify:track:6ihL9TjfRjadfEePzXXyVF,Gives You Hell,The All-American Rejects
spotify:track:6eG57n71RMwtmtmeJxinSQ,I Just Had Sex,The Lonely Island
spotify:track:0qcjuYtMWhBjXg0Xwt5SzS,Just Lose It,Eminem
spotify:track:2i8hWheuwDUwyPrZynCLEF,Strip,Chris Brown
spotify:track:0LWQWOFoz5GJLqcHk1fRO2,Look At Me Now,Chris Brown
spotify:track:1M919GYWDcWoGzhf4i2jYg,Deuces,Chris Brown
spotify:track:69bHJ9qs5FrUJbKP8xU8uZ,Disco Inferno,50 Cent
spotify:track:3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,Eminem
spotify:track:7iL6o9tox1zgHpKUfh9vuC,In Da Club,50 Cent
spotify:track:3fyMH1t6UPeR5croea9PrR,Best I Ever Had,Drake
spotify:track:6BdgtqiV3oXNqBikezwdvC,Over,Drake
spotify:track:6V2D8Lls36APk0THDjBDfE,Started From the Bottom,Drake
spotify:track:7tGlzXJv6GD5e5qlu5YmDg,Love Me,Lil Wayne
spotify:track:1zCi4cVFqe6ja16MeGZKRN,Poetic Justice,Kendrick Lamar
spotify:track:6LxSe8YmdPxy095Ux6znaQ,Headlines,Drake
spotify:track:6j9iyrrmqWlQZ5SD1hSTaq,No Lie,2 Chainz
spotify:track:1D9XLqQp2YYiOxrr5KLb8K,Under Ground Kings,Drake
spotify:track:1kMuU3TNQvHbqvXCWBodmP,Right Above It,Lil Wayne
spotify:track:7tGlzXJv6GD5e5qlu5YmDg,Love Me,Lil Wayne
spotify:track:1U4mweNwisxNj23ffuC9gO,Miss Me,Drake
spotify:track:1pF5hkdEGJv8xzLTvhy3PF,Uptown,Drake
spotify:track:2RwFo57JjznjveEqvBuRJX,Successful,Drake
spotify:track:4U5ZMiy7JRhgfh2AC2UX3h,We In This 1.5 (feat. Drake and Future),DJ Drama
spotify:track:4Kz4RdRCceaA9VgTqBhBfa,The Motto,Drake
spotify:track:6LxSe8YmdPxy095Ux6znaQ,Headlines,Drake
spotify:track:7yfg0Eer6UZZt5tZ1XdsWz,Make Me Proud,Drake
spotify:track:0V4l4GQhgnWQGtCWpvA7va,Crew Love,Drake
spotify:track:047fCsbO4NdmwCBn8pcUXl,Marvins Room,Drake
spotify:track:1D9XLqQp2YYiOxrr5KLb8K,Under Ground Kings,Drake
spotify:track:1QBwk6GTCxVdC2hoSw9tlM,Lord Knows,Drake
spotify:track:7t1lBIr3WIEtqQEOdZFMUf,Look What You've Done,Drake
spotify:track:0m1KYWlT6LhFRBDVq9UNx4,HYFR (Hell Ya Fucking Right),Drake
spotify:track:73tgFzBug5Ifk1Retdtwk7,Fireworks,Drake
spotify:track:6BdgtqiV3oXNqBikezwdvC,Over,Drake
spotify:track:3fpTMuD1u3gJlVI4FadVHs,Fancy,Drake
spotify:track:5LZ0ZCRXrklIpnzn4Tcyde,Unforgettable,Drake
spotify:track:1U4mweNwisxNj23ffuC9gO,Miss Me,Drake
spotify:track:2RwFo57JjznjveEqvBuRJX,Successful,Drake
spotify:track:3FFcZZq3Z3EJrhUecwcMdG,She Will,Lil Wayne
spotify:track:5o5KX1f1JBQ2SxGzE8RQQA,It's Good,Lil Wayne
spotify:track:608a1wIsSd5KzMEqm1O7w3,I'm On One,DJ Khaled
spotify:track:46ymJU8Bt4i3nj91UV1WPk,With You,Lil Wayne
spotify:track:1kMuU3TNQvHbqvXCWBodmP,Right Above It,Lil Wayne
spotify:track:6DkXLzBQT7cwXmTyzAB1DJ,What's My Name?,Rihanna
spotify:track:5W7xC99N2Zzfh69r7I7zWK,Aston Martin Music,Rick Ross
spotify:track:49GYdiLjYMrUKr7H5YXHto,Say Something (Featuring Drake),Timbaland
spotify:track:3iL2l5gUqyPS6vDwJFgJTR,BedRock,Young Money
spotify:track:6V2D8Lls36APk0THDjBDfE,Started From the Bottom,Drake
spotify:track:3AYcyxEACnmE6d96RPubID,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis
spotify:track:6wnG30bpBQS5e8GJaDz9JY,The Wobble - Original Mix,Eri2
spotify:track:2CEgGE6aESpnmtfiZwYlbV,Dynamite,Taio Cruz
spotify:track:4DMPn1rEujpIJIvjy9HKV8,Scream & Shout,will.i.am
spotify:track:70Vdd1gx5tn84jkAU31ASv,Sexy And I Know It,LMFAO
spotify:track:3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis
spotify:track:6JLcz9UGiVxAmEZXlCucn5,Wobble,V.I.C.
spotify:track:6o3s08kk2fQI37vxGZDrJ1,Snap Yo Fingers,Youngbloodz
spotify:track:01XFgRZfZI7oBagNf1Loml,Harlem Shake,Baauer
spotify:track:1V4jC0vJ5525lEF1bFgPX2,Shots,LMFAO
spotify:track:5wi7AtH7QkiRBuWp5CE6rH,Top of the World,Stephen Walking
spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,Party In The U.S.A.,Miley Cyrus
spotify:track:6vt0I1cw1YmAIKDJvHVIM5,Suit & Tie,Justin Timberlake
spotify:track:6lanRgr6wXibZr8KgzXxBl,A Thousand Years,Christina Perri
spotify:track:4rMNgxEwGWoPHIUcvB5BrB,It Will Rain,Bruno Mars
spotify:track:2U8NXPTXZWG2O0ye2sYRiH,I Love It (feat. Charli XCX) - feat. Charli XCX [Original Version],Icona Pop
spotify:track:4esOae7i4rqTbAu9o5Pxco,Girl On Fire,Alicia Keys
spotify:track:0HRSsZiisdMuUrWhzb8ewK,Bout Me - feat. Problem & Iamsu [Bonus Track],Wiz Khalifa
spotify:track:07Tx168RSsUS1HqkDIOZbH,Cupid Shuffle,Cupid
spotify:track:4eHC3cQ1odyy4Wf0zJvI1a,Stay feat. Mikky Ekko (Originally Performed By Rihanna) [Full Vocal Version],Paris Music
spotify:track:53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,Jason Mraz
spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter,Train
spotify:track:7mnGQesk1TzQLzQ9bYWZPR,She's so High,Tal Bachman
spotify:track:73fzhVcs7n1wZz84eoE2vs,Drive,Incubus
spotify:track:2hdhm6piUJnmKXmEmskXCg,Save Tonight,Eagle-Eye Cherry
spotify:track:1puEUilaw5RSbi3AYnkF8K,Steal My Sunshine,Len
spotify:track:3XorCFmcupSm5QS6hA9g4N,I Want You,Savage Garden
spotify:track:7eheoW4hxrH51ww2QePVwF,Gonna Make You Sweat (Everybody Dance Now),C & C Music Factory
spotify:track:3rfDfPjgHDQ1BUaSHr9xoI,The Freshmen,The Verve Pipe
spotify:track:5ygrcmlvlj7pgPZJyAR5jF,Hey Leonardo (She Likes Me for Me),Blessid Union Of Souls
spotify:track:5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray
spotify:track:754kgU5rWscRTfvlsuEwFp,Kiss Me,Sixpence None The Richer
spotify:track:3354J49VpkbZJho7Ztdzpw,Jumper - 1998 Edit,Third Eye Blind
spotify:track:3uPfVXcjnpOjyzI3jb3js4,Fly,Sugar Ray
spotify:track:0lKTwaoezVFOd1MC6MqViz,Chariot,Gavin DeGraw
spotify:track:0ttHpMs250dpFkCYAnuhnE,Good,Better Than Ezra
spotify:track:7cz70nyRXlCJOE85whEkgU,Flagpole Sitta,Harvey Danger
spotify:track:1sxUaLi0G2vB7dl4ogtCxH,Never Let You Go - 2008 Version,Third Eye Blind
spotify:track:1ccNXmmgYnajJ8ulYYEK9Y,I Don't Want to Be,Gavin DeGraw
spotify:track:4SKlwyLMGQdzul5S5TvCh5,You're a God,Vertical Horizon
spotify:track:4o7ZPI2fmEi3piRe0Hrfpy,Hey Jealousy,Gin Blossoms
spotify:track:4o7ZPI2fmEi3piRe0Hrfpy,Hey Jealousy,Gin Blossoms
spotify:track:5vYA1mW9g2Coh1HUFUSmlb,3AM,Matchbox Twenty
spotify:track:42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,Third Eye Blind
spotify:track:5mkGfmJGFZpwK9nA5amOhv,Sex And Candy,Marcy Playground
spotify:track:5ZsPy9wHH733NlU6c4v2Hi,When It's Over - David Kahne Main,Sugar Ray
spotify:track:37EJtTS7jT5WUyXGZzrwnI,Santa Monica,Everclear
spotify:track:1sxUaLi0G2vB7dl4ogtCxH,Never Let You Go - 2008 Version,Third Eye Blind
spotify:track:1d6KS9GH06JAd19uiBy9IE,Ironic - 2015 Remastered,Alanis Morissette
spotify:track:7okiYQAeZSOae23iZd9OD3,Are You Jimmy Ray?,Jimmy Ray
spotify:track:3mNecsYFb6LQg7822DPXCP,Absolutely (Story of a Girl) - Radio Mix,Nine Days
spotify:track:0nnwn7LWHCAu09jfuH1xTA,Slide,The Goo Goo Dolls
spotify:track:5YScXJKtefsgdskIy60N7A,Tubthumping,Chumbawamba
spotify:track:500Tkm3vJmVtdUwdCVxCTb,Run-Around,Blues Traveler
spotify:track:0cuq829zRNq4AEdmDJA4aw,Two Princes,Spin Doctors
spotify:track:1lzr43nnXAijIGYnCT8M8H,It Wasn't Me,Shaggy
spotify:track:6zeDYmP3ARpURvpK29Q09P,Someday,Sugar Ray
spotify:track:2ouURa1AIXp3AvkS52Jry5,Every Morning,Sugar Ray
spotify:track:75HZ6Wxnw8xbgz6HU9kKCS,Barely Breathing,Duncan Sheik
spotify:track:0wJyFu6JHwUoKQN5X3uzVe,How Bizarre,OMC
spotify:track:3Uvx1TO0Kg5HgGPk58lHXv,How's It Going To Be,Third Eye Blind
spotify:track:2fhfoZqqTJ8jo4HvWseNfM,I Will Buy You A New Life,Everclear
spotify:track:4NTWZqvfQTlOMitlVn6tew,The Show Goes On,Lupe Fiasco
spotify:track:0QnONzv3TvHAWk294h6DaQ,Last Kiss,Pearl Jam
spotify:track:5tqyZmF6uEoTkD6ja7KZjv,Wop (Official Version),J. Dash
spotify:track:2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Miley Cyrus
spotify:track:036GQb6SETOJJG8BxJTNxc,Chloe (You're the One I Want),Emblem3
spotify:track:6SjCa7LhEpPNiCxe3bLln4,Made In The USA,Demi Lovato
spotify:track:4jwvDUjhfE5PBLq6e4m9i4,Crazy Kids,Kesha
spotify:track:0i5el041vd6nxrGEU8QRxy,Cruise,Florida Georgia Line
spotify:track:3xdjjKMcMOFgo1eQrfbogM,Wagon Wheel,Darius Rucker
spotify:track:4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake
spotify:track:7jP7iCJ1cXVXYHWIkYtP6d,See You Again,Carrie Underwood
spotify:track:3S2R0EVwBSAVMd5UMgKTL0,Thriller,Michael Jackson
spotify:track:5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson
spotify:track:1OOtq8tRnDM8kG2gqUPjAj,Beat It - Single Version,Michael Jackson
spotify:track:5lA3pwMkBdd24StM90QrNR,P.Y.T. (Pretty Young Thing),Michael Jackson
spotify:track:5lWFrW5T3JtxVCLDb7etPu,Bad - 2012 Remaster,Michael Jackson
spotify:track:1kiNatIrwDusOZfR29W0LJ,Man in the Mirror - 2012 Remaster,Michael Jackson
spotify:track:6wdviVWctiZnY6tVn6bh6A,Black or White - Single Version,Michael Jackson
spotify:track:4sz1Ng2Cgidfqqiy0pNL6R,The Reflex - Single Version;2010 Remastered Version,Duran Duran
spotify:track:43eBgYRTmu5BJnCJDBU5Hb,Rio - 2009 Remastered Version,Duran Duran
spotify:track:39lSeqnyjZJejRuaREfyLL,Hungry Like The Wolf - 2009 Remastered Version,Duran Duran
spotify:track:3FmAUR4SPWa3P1KyDf21Fu,Roxanne - Remastered 2003,The Police
spotify:track:60HDLY1Dh2Hy9wTVI3WPzO,Every Little Thing She Does Is Magic - Remastered 2003,The Police
spotify:track:5C0LFQARavkPpn7JgA4sLk,Every Breath You Take - Remastered 2003,The Police
spotify:track:1AhDOtG9vPSOmsWgNW0BEY,Bohemian Rhapsody - Remastered 2011,Queen
spotify:track:5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,Queen
spotify:track:3vCHmbyOgc6pgwLUWfU4pF,Somebody To Love - Remastered 2011,Queen
spotify:track:7FlwylpJSe3ea6m1IrkizS,West End Girls - 2001 Remastered Version,Pet Shop Boys
spotify:track:57ebBLITHpRgRKGrlbxMZS,Faithfully,Journey
spotify:track:71SvEDmsOwIWw1IozsZoMA,Any Way You Want It,Journey
spotify:track:4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey
spotify:track:7990Xs9HQx7FXVIDVPEwj9,Rock And Roll All Nite,KISS
spotify:track:1BvpeiApX8qhof8Pmi3YlH,New York Groove,Ace Frehley
spotify:track:7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses
spotify:track:0kyL8YOnZkvbT6aS9gX1bT,Tainted Love (Re-Recorded / Remastered),Soft Cell
spotify:track:26T1CapkR2Eud51nRouhdr,"Where Did Our Love Go? - Original / 7"" Single Version",Soft Cell
spotify:track:4U45aEWtQhrm8A5mxPaFZ7,Vienna,Billy Joel
spotify:track:7gMOe0gXYcELUoVugfMmHP,You May Be Right,Billy Joel
spotify:track:5RgFlk1fcClZd0Y4SGYhqH,She's Always a Woman,Billy Joel
